Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2018-02-16,6.978339672088623,7.734132289886475,16.90986442565918,8.532697677612305,7.07736966682491,7.844757096771369,17.03686041091872,8.744689959302393,6.9189205003744485,7.700463950173112,16.734024977305157,8.487269677044141,7.011349180803885,7.719702608269268,16.90986442565918,8.668977635881056,14189698,42051964,40462497,16289336
2018-02-19,6.879308700561523,7.772609233856201,16.782869338989258,8.57055377960205,7.0575632722395705,8.03233795551153,17.01732130223224,8.60083810403015,6.82649231360648,7.74856068587773,16.636337094869717,8.517555453708635,7.0311550787620485,7.78222902000491,16.841481863985358,8.57055377960205,15075149,83554212,40588395,9464000
2018-02-20,6.75386905670166,7.532121658325195,16.313966751098633,8.426701545715332,6.951930486526639,7.9072851399750395,16.89032857341796,8.608409515643952,6.720859552692644,7.503263211242436,16.313966751098633,8.381274553233176,6.905716152900811,7.825518775412644,16.88055950790728,8.60083818175376,20970694,29423696,48594760,9411339
2018-02-21,6.932123184204102,7.806279182434082,17.24200439453125,8.585697174072266,6.951930060267283,7.811089076503191,17.28108065380684,8.585697174072266,6.806685754929802,7.56578998333955,16.587491957733903,8.434273011965407,6.839695256914833,7.753372182460859,16.675411677845382,8.494842171378613,20094901,59805452,77518171,8705151
2018-02-22,6.938727378845215,7.734132289886475,17.281082153320312,8.964254379272461,6.945328693150515,7.7918500989618495,17.515534139541916,9.002110038952518,6.826492552635849,7.681224833380229,17.163855228580132,8.668978414221773,6.899115087241909,7.753371865376084,17.261544021987156,8.668978414221773,19684582,30740856,50277044,27534927
2018-02-23,6.951930999755859,7.734132289886475,17.847673416137695,8.97182559967041,7.031154843239437,7.782230311217044,17.847673416137695,9.04753691807095,6.945328217312427,7.710083737917916,17.34946228865135,8.918827272446427,6.971736409905353,7.767800629599837,17.398305749612156,9.002109924858823,14182217,12570072,69202762,12856977
2018-02-26,7.017951488494873,7.762990951538086,18.482648849487305,8.926398277282715,7.057563781569896,7.849567208861236,18.560799509734785,9.06267925189351,6.9915432931115244,7.73894239890098,17.759754776383417,8.926398277282715,7.004747390803199,7.758181057531969,18.013744888002414,9.047536584428208,14133413,27426588,53083527,7598661
2018-02-27,7.110379219055176,7.565788745880127,18.209121704101562,8.812830924987793,7.136786676602825,7.676413997892068,18.48264996307734,8.956683243647033,7.03115464352669,7.4984520747131524,18.150509171199193,8.744690938225498,7.044358739448104,7.575408532444935,18.48264996307734,8.933969240820236,17249445,30706080,36380746,11711357
2018-02-28,7.031154632568359,7.517692565917969,18.570568084716797,8.880970001220703,7.070766920270865,7.580219813950298,18.599875280257606,8.903684001718727,6.9717362010146005,7.493643553798342,18.121200402717722,8.752260364308732,7.037757414813955,7.580219813950298,18.15050759825853,8.782545698306098,21953971,12546888,47690603,7491680
2018-03-01,6.951930999755859,7.368588924407959,19.078548431396484,8.873400688171387,7.0443589395359005,7.541741441578885,19.107853763888848,8.96425467878271,6.905716662718238,7.344540371420216,18.433805030943027,8.805259689783362,6.978339192348785,7.493643418209906,18.638949811424272,8.83554502722651,20073648,20071720,60609400,8214248
2018-03-02,6.885910511016846,7.2868218421936035,18.238428115844727,8.782546043395996,6.965135088712135,7.416686217280991,19.117623524509685,8.903684351568476,6.846298222169201,7.272392620082794,18.218889984633368,8.759832042005478,6.912318703581942,7.3637787637435554,19.029703797317314,8.858257359646423,15797172,16317844,53597352,9194521
2018-03-05,6.859501838684082,7.373398780822754,18.297040939331055,8.827972412109375,6.93212362886358,7.464784933017687,18.668257985258638,8.873399400824521,6.846297743325056,7.277203193272886,18.218890276492424,8.759831423607201,6.912318220120188,7.3204913223445125,18.375191602169686,8.873399400824521,13347045,20954416,32080415,4584069
2018-03-06,6.95853328704834,7.272393226623535,16.861021041870117,8.752260208129883,7.050962708348871,7.4407358471778595,18.013744663605024,8.888541176109342,6.899115579697426,7.272393226623535,16.67541252737246,8.737118552260338,6.899115579697426,7.421496729859943,18.013744663605024,8.873399520239797,14388622,9936204,145904417,6944532
2018-03-07,6.978339672088623,7.29644250869751,16.96847915649414,8.61598014831543,7.004747132201782,7.344540533125466,17.21270020336605,8.759832464821837,6.885910991659187,7.272393496483532,16.704719978690385,8.593267156687592,6.932124597578654,7.315681626729341,16.821945037764017,8.729548139031712,11221786,8595972,102074391,8849617
2018-03-08,6.951930999755859,7.272393226623535,16.528879165649414,8.61598014831543,7.024552795091206,7.320491249266697,17.134548131848067,8.668978476592425,6.899114614570006,7.272393226623535,16.460497576277977,8.585696833384336,6.984940506201816,7.306061567255704,17.075933743879492,8.623551482477719,11061331,5609428,67779471,4511577
2018-03-09,6.859501838684082,7.315680503845215,16.343271255493164,8.600838661193848,6.9651346015562945,7.349348840558976,16.734024539809166,8.646265656208257,6.8264916002865155,7.267582486799826,16.274889663645194,8.570554334803925,6.938726410838241,7.31087061040134,16.54841789429571,8.631122987583769,13723688,8663712,52402091,6259330
2018-03-12,6.99814510345459,7.426306247711182,17.124780654907227,8.774974822998047,7.057563541042093,7.498453282477846,17.163855053917153,8.797688824682098,6.9123192056790055,7.3349205541095,16.411653774574003,8.63869384547073,6.9123192056790055,7.344540342223753,16.470268167977,8.646265179365415,19060131,20420692,84370363,6306174
2018-03-13,6.905717372894287,7.536931991577148,17.56437873840332,8.74468994140625,6.991543273352335,7.589839453442925,17.69137473700772,8.827972587226242,6.885911226412751,7.411877490407016,16.96848060034666,8.729547274581186,6.991543273352335,7.455165622250275,17.144318203919177,8.75226026395985,14692486,27692736,83399508,7614061
2018-03-14,6.800084114074707,7.464784622192383,17.99420738220215,8.774974822998047,6.932124347049532,7.637936672572288,18.23842843686653,8.797688824682098,6.786880017347702,7.459974728340982,17.593685001613263,8.721976496594257,6.899114839527244,7.58983865145173,17.632759401464998,8.729547830488942,17796077,20546844,79010771,6422367
2018-03-15,6.71425724029541,7.421496868133545,17.710908889770508,8.782546043395996,6.839696154623748,7.551360797774857,18.170045634573423,8.835544369114888,6.681247733977887,7.411877079946986,17.67183449251034,8.752260708208638,6.839696154623748,7.4936434447457465,18.02351338414514,8.790117377192836,14750746,9447556,52189007,10538087
2018-03-16,6.668044090270996,7.402256965637207,17.87697982788086,8.752260208129883,6.760472770259444,7.455164418963556,17.994206749833936,8.805258530820604,6.621829750276773,7.383017850000653,17.701142239839317,8.744689885624574,6.760472770259444,7.440735196910316,17.81836729853368,8.767402874858353,19251757,6692796,38152575,9884693
2018-03-19,6.5095953941345215,7.3301100730896,17.48622703552246,8.759832382202148,6.681248669352112,7.459974450052584,17.91605661084367,8.790117718565668,6.502994079382992,7.315680850770392,17.378771039136236,8.714406399374917,6.66804457125845,7.40225710207905,17.89651847940662,8.737119390788532,17193344,9791932,37188548,7043995
2018-03-20,6.641635417938232,7.373398780822754,18.42403793334961,8.752260208129883,6.70105311650166,7.435926027404355,18.42403793334961,8.797688208315297,6.509594456030183,7.315681428292833,17.4959971312989,8.737118552260338,6.555808792698,7.3782086748744335,17.59368593097669,8.782545541586824,20483696,10058092,95017327,7833378
2018-03-21,6.701053619384766,7.40706729888916,18.49241828918457,8.964254379272461,6.760472790997716,7.43111631102581,18.590107082285677,9.002110038952518,6.641635916362314,7.368589062949224,18.306809768618344,8.744690744440913,6.6548400135440255,7.3926380750858725,18.511956420456542,8.774975070013152,16458171,8977720,52309658,22670361
2018-03-22,6.654840469360352,7.363779067993164,18.384960174560547,9.077820777893066,6.813288912098399,7.455164756733012,18.707331883026214,9.12324776877642,6.608626126058959,7.354159280390696,18.3458857758192,8.99453812975008,6.760473254049249,7.4503548629317775,18.599875889043474,9.009680796997518,19179970,11904572,48171983,12445496
2018-03-23,6.542605876922607,7.40706729888916,18.365421295166016,9.37309741973877,6.5954215309919695,7.565790136815589,18.511955408436254,9.388239077251066,6.502993585649152,7.286822696902669,17.9648989422803,8.95668313725847,6.555809239718514,7.286822696902669,18.023513332891856,9.009681465699094,20184123,23309264,38037216,18314387
2018-03-26,6.463380813598633,7.411877155303955,18.765945434570312,9.486663818359375,6.595421040393124,7.546550980407782,19.09808622662101,9.59266046874242,6.443574669435181,7.407067261161774,18.541262505612142,9.403381169140829,6.58881972663383,7.512882638806014,18.560800637676024,9.410951492003354,19817107,11581484,75483269,17208590
2018-03-27,6.417166709899902,7.358968257904053,18.5510311126709,9.47152042388916,6.588819965540534,7.484022728984901,19.146931083064302,9.622944054119055,6.410564661606032,7.349348471499375,18.463111383817488,9.41095076962542,6.5161974343079585,7.469593049377883,19.146931083064302,9.577517066135977,37030366,8824520,45573459,16738680
2018-03-28,6.444708347320557,7.344539642333984,18.091896057128906,9.161102294921875,6.603071724684603,7.426305540029624,18.69756322526809,9.486662524532395,6.403395962144724,7.306060952240501,17.964900066117977,9.14595962954409,6.417166757203335,7.363778758032376,18.50218750078332,9.456378204635662,41363574,10071804,55981269,17120726
2018-03-29,6.561759948730469,7.378207683563232,18.951553344726562,9.374612808227539,6.609956970100444,7.402256691893741,18.961322410439973,9.579335490077513,6.444708945674742,7.33972945371309,18.140739523101036,9.186949638055545,6.4860205688761425,7.402256691893741,18.218890185549565,9.297841588990943,14744539,6697300,60687952,26985000
2018-03-30,6.603072166442871,7.45035457611084,18.756175994873047,9.280781745910645,6.665039982542408,7.527311039181065,19.20554179919652,9.502564514574779,6.575530574483064,7.387827335192107,18.6096418851289,9.19548019919952,6.616842962422775,7.407066450959663,19.000397026768486,9.434324188322089,7719512,17866540,45079116,7017857
2018-04-02,6.520448207855225,7.387826442718506,18.609643936157227,9.22960090637207,6.596186820532654,7.66679381699625,18.795252462566676,9.323432784119591,6.520448207855225,7.363777894936731,18.560800469698385,9.221071149811506,6.596186820532654,7.488831902970562,18.73663993016431,9.272251966965548,4436021,60934588,24114184,3714396
2018-04-03,6.534217357635498,7.257963180541992,18.97109031677246,9.357553482055664,6.589301306833225,7.421495888554482,19.205542289789978,9.417264628617756,6.492905735904745,7.219484950268076,18.580337028409936,9.195481264804938,6.52044809340862,7.3637785431436065,18.648718620966047,9.212541348345095,10709236,26235012,76086334,10569727
2018-04-04,6.603072166442871,6.974186420440674,18.9027099609375,9.314902305603027,6.651269186562503,7.315681084203224,19.0785494180197,9.408733037182824,6.48602040061369,6.9357081872305315,18.66825797258082,9.255191167068698,6.568645176493112,7.291632073772704,19.01993502348645,9.400203281283362,19437091,46611012,46940237,7619773
2018-04-05,6.713237285614014,6.839513301849365,19.019935607910156,9.408733367919922,6.733893478098146,7.007855474640797,19.16646973548705,9.451384426706985,6.568644704035059,6.733697920379731,18.668258546198583,9.289311656100953,6.609956323193348,7.003046039021498,18.951554008778984,9.314902633041775,24039896,21572056,55224931,8852410
2018-04-06,6.630613803863525,6.882800579071045,19.205543518066406,9.707287788391113,6.713237814499404,6.974186266250533,19.38138297488989,9.775529257663628,6.60995684394201,6.825082771835175,18.932015267090012,9.357552963245888,6.678810824313606,6.858751569172218,18.96132246431352,9.400204023903127,12563242,17171332,60127209,26724180
2018-04-09,6.547989368438721,6.656740665435791,19.234851837158203,9.587865829467773,6.671926539562276,6.935708081296824,19.557223572383922,9.775528430468203,6.465364587689685,6.642311442876555,19.019936104835136,9.553745667166396,6.644384945979263,6.921278858737589,19.342307840060855,9.766998105169051,17311078,20188900,48454519,8024660
2018-04-10,6.334542274475098,6.536496162414551,18.795251846313477,9.51109504699707,6.59618702537952,6.724077434317302,19.430226205753097,9.562275292800031,6.265689057703724,6.310436198671091,18.453342002535607,9.34902227555428,6.5617600340888025,6.671169978418502,19.410689937765397,9.52815512893139,30194165,30505460,63441049,8179332
2018-04-11,6.196835041046143,6.4258713722229,18.209121704101562,9.621986389160156,6.410281620064796,6.608643222490644,19.078549947904396,9.69022785547654,6.10732486418249,6.238290086479845,17.046630795786875,9.417263698553928,6.279459819689515,6.541306538868729,18.68779475986505,9.48550459542267,36143257,24652172,99380227,13348797
2018-04-12,6.32077169418335,6.421060562133789,18.170045852661133,9.673168182373047,6.355199069556809,6.473968010609888,18.433805024553028,9.724347857641009,6.183064490119775,6.305625420200193,17.583914980654257,9.570805415151337,6.183064490119775,6.411440775849049,18.170045852661133,9.724347857641009,23643783,14847792,77230366,8802262
2018-04-13,6.313885688781738,6.382583141326904,17.91605567932129,9.621986389160156,6.389624677433786,6.459539606547668,18.32634710187287,9.72434801918709,6.210605110472588,6.358534131271237,17.681603704043052,9.519625328580862,6.362083087776684,6.449919819046714,18.277501775819903,9.72434801918709,17236266,8595948,45253471,4248104
2018-04-16,6.313885688781738,6.5076375007629395,18.70733070373535,9.621986389160156,6.389624677433786,6.59902365190862,18.70733070373535,9.681697529825081,6.300114893953187,6.3825834677322915,17.916055080702407,9.579335899798147,6.313885688781738,6.392202797028462,17.916055080702407,9.621986389160156,13226177,22501352,54678200,5574352
2018-04-17,6.279459476470947,6.363343238830566,17.798828125,9.536685943603516,6.389625076164028,6.589403187804743,19.010164219013724,9.681698071099651,6.107324530372362,6.324865008200497,17.593683352673004,9.34902275491324,6.389625076164028,6.57497396599264,18.853862907738314,9.656108231609906,30477388,24221136,100967019,15368388
2018-04-18,6.527332305908203,6.5076375007629395,18.590106964111328,9.63051700592041,6.547988498350695,6.522067182752302,18.619412297574243,9.664638309557652,6.141751961506627,6.252719082008451,17.369001716256744,9.383143249026983,6.265688350351603,6.348914668453848,17.779293154066234,9.553746350527247,40613091,19822192,122783738,12868317
2018-04-19,6.430937767028809,6.4402995109558105,18.453340530395508,9.485505104064941,6.582415751922291,6.541304970873748,18.638949035912113,9.67316886177429,6.40339617599181,6.416250504556941,18.2091194990742,9.43432485575467,6.541103365366794,6.517255964474878,18.619410906224342,9.656108209556528,33075211,12091688,62230836,7150675
2018-04-20,6.334542274475098,6.401822566986084,17.818368911743164,9.135769844055176,6.424052451830963,6.445110236742009,18.414268914376024,9.511095063965685,6.307000681442524,6.382583449751205,17.66206757716059,9.127239518348976,6.41716743647785,6.445110236742009,18.414268914376024,9.511095063965685,22313685,6241200,60884734,13570872
2018-04-23,6.334542274475098,6.401822566986084,17.818368911743164,9.135769844055176,6.334542274475098,6.401822566986084,17.818368911743164,9.135769844055176,6.334542274475098,6.401822566986084,17.818368911743164,9.135769844055176,6.334542274475098,6.401822566986084,17.818368911743164,9.135769844055176,0,0,0,0
2018-04-24,6.430937767028809,6.276768207550049,17.154085159301758,9.076058387756348,6.492905581052048,6.430681148664364,17.85744294007489,9.238130584411177,6.28634441408457,6.27195831346604,17.046629169773702,9.04193765556435,6.327656800640066,6.411442031025074,17.798828549504698,9.118708875910624,21692156,7283296,63019042,8214353
2018-04-25,6.1830644607543945,6.108426094055176,16.84148406982422,8.905454635620117,6.520448602437476,6.344105419482855,17.525303782957835,9.135768849021412,6.16929366383243,6.069947855564811,16.47026887855034,8.828683990416462,6.520448602437476,6.281578625958601,17.183393926391027,9.067527389699702,44051421,18119904,89280219,8444751
2018-04-26,6.038471221923828,6.055517196655273,16.694950103759766,8.990757942199707,6.231261209780009,6.170951884787556,17.066165257172642,9.050468519032957,6.010929630985087,5.968940951207724,16.49957253043175,8.896926628999102,6.210605399480955,6.108424647375068,16.929402073798208,8.956637775280047,27841132,19489232,60451620,6268045
2018-04-27,6.066012859344482,6.435490131378174,16.997783660888672,9.11017894744873,6.169293060346161,6.709647633587067,17.193161234163853,9.144299681127434,6.004044662162475,6.021848931363409,16.587492247617696,9.016348211089507,6.059127078652033,6.036278152875276,16.76333169091363,9.041938049538974,33207114,65645828,75029714,5511632
2018-04-30,5.81813907623291,6.055517196655273,16.313966751098633,8.78603458404541,6.121095438201707,6.469158391810957,17.144316823660866,9.255192284733612,5.81813907623291,6.03627808196656,16.23581609027188,8.700733598064057,6.10043962719646,6.449919277122244,17.095473359366167,9.135770562691103,30640878,23956616,41097136,11753329
2018-05-01,5.81813907623291,6.055517196655273,16.313966751098633,8.78603458404541,5.81813907623291,6.055517196655273,16.313966751098633,8.78603458404541,5.81813907623291,6.055517196655273,16.313966751098633,8.78603458404541,5.81813907623291,6.055517196655273,16.313966751098633,8.78603458404541,0,0,0,0
2018-05-02,5.825024604797363,6.050708770751953,16.6656436920166,8.726322174072266,5.914534774531369,6.185382606234608,16.68518182291936,8.982226217138187,5.7355148179683555,5.973752293333294,16.186970664451305,8.6836716900438,5.852566578389748,6.0603285597776795,16.333502919704564,8.965165567968747,37713622,18993336,74357868,7130256
2018-05-03,5.611578464508057,5.964130878448486,16.362810134887695,8.683671951293945,5.873222429133383,6.137283364134816,16.685181842119313,8.905454702693367,5.597807669069092,5.954511550741836,16.29442853990807,8.641020896534746,5.811253849658042,6.127663577731503,16.685181842119313,8.811623407228785,36864995,14752336,45707440,8423737
2018-05-04,5.7355146408081055,5.911224365234375,16.128358840942383,8.632492065429688,5.769941245198962,5.988180833858614,16.597262823580298,8.700733537073639,5.577150499247232,5.829458002646937,16.050208177169395,8.406444112495038,5.618463266907228,5.959322387472892,16.372579898140312,8.675143127569077,30814506,16677520,62842732,11741919
2018-05-07,5.625349521636963,5.843886852264404,16.216278076171875,8.615431785583496,5.756170935677907,5.968941335132947,16.421422863599197,8.743383830185616,5.611578725557384,5.839077417305387,15.991595157582308,8.572781293865345,5.7424001395983275,5.935272996936303,16.118589283619404,8.64102219450392,18319711,10590220,44383277,6161925
2018-05-08,5.618463516235352,5.574539661407471,15.659453392028809,8.436299324035645,5.7010882894119765,5.882365540087478,16.323733040269847,8.68367366832015,5.556494936352882,5.55049064996141,15.591070868908407,8.355263499809851,5.6873174938825395,5.8631264226699775,16.28465864367149,8.658083258183664,24576814,18466808,43317357,9647596
2018-05-09,5.7355146408081055,5.627445697784424,16.10881996154785,8.197455406188965,5.9007637969231626,5.718831826450219,16.23581594882161,8.419239327633534,5.590921677070554,5.310000111254031,15.102629513447548,8.193190243169235,5.597807457434708,5.526440242188697,15.60084067059959,8.38511859292337,42176415,29737916,62199765,12737438
2018-05-10,5.983388423919678,5.637067794799805,16.128358840942383,8.444828987121582,5.997159220272534,5.752502517470891,16.66564442147431,8.47894972110554,5.687317833953363,5.487964267327042,15.991595645154357,7.941551719906041,5.7974834389661645,5.656306915244986,16.528881225686284,8.018322374836552,28099345,24252328,62708326,13504484
2018-05-11,5.8594512939453125,5.564919948577881,15.952518463134766,8.931044578552246,6.038470858461744,5.704403666414509,16.21627763690409,8.973695630784116,5.831909321759351,5.545680830900302,15.923211267185279,8.397911835405615,6.017814283596028,5.632257089797778,16.06974538367403,8.50027344964602,25155771,14413732,33191587,17647896
2018-05-14,5.89387845993042,5.656305313110352,16.382349014282227,8.913986206054688,5.948961643747442,5.771740003084845,16.528881276398803,8.92251653202384,5.838796041923429,5.521631049443426,15.893906898387769,8.717793833793115,5.852566837877684,5.5649191728580325,15.95251943058264,8.913986206054688,21968213,25102924,40345072,7421547
2018-05-15,5.763056755065918,5.641875743865967,16.313966751098633,8.530129432678223,5.873222741532406,5.911223817803561,16.440960876220085,8.845744045728013,5.680431978037286,5.584158397742916,16.050207572086318,8.457622811171197,5.831909970113069,5.608207406635027,16.274890489055892,8.811623316162802,28884220,27324924,34152101,13756239
2018-05-16,5.811254024505615,5.699593544006348,16.147897720336914,8.700732231140137,5.831909835380549,5.771740111926755,16.450731323570874,8.837214584495081,5.625349429201143,5.63225641090306,16.108821455011817,8.538660041569218,5.749285826070792,5.637066304416871,16.313968121450806,8.581309958411712,42343767,21501640,33923001,10803191
2018-05-17,5.769941806793213,5.863125324249268,15.864599227905273,8.78603458404541,5.880107793957489,6.084375362449051,16.27489066756053,8.871336139474453,5.707973606534256,5.69959308618565,15.845061096669609,8.683673514757324,5.880107793957489,5.69959308618565,16.177201874640946,8.871336139474453,15456161,53662244,28914908,8054354
2018-05-18,5.866336345672607,5.786170482635498,15.923211097717285,8.777504920959473,5.8801071404006855,6.05070871536312,16.118588675450457,8.81162508793773,5.776826945750058,5.747692244278403,15.786447911259268,8.683673607597722,5.776826945750058,5.891985867465904,15.952518293354862,8.76897459449106,16226042,37905952,19476144,6227144
2018-05-21,5.838796615600586,5.733262062072754,16.499574661254883,8.54719066619873,5.914535617885532,5.85831654519671,16.528881860016526,8.768974014683801,5.77682802771786,5.656305598210844,15.86460026082356,8.517335094981044,5.818139653829572,5.819838313265755,15.903676525839085,8.743383606418305,22699443,20255024,44173526,7841281
2018-05-22,5.89387845993042,5.694783687591553,16.35304069519043,8.6922025680542,5.983388250728065,5.7813599366174016,16.646107062586164,8.751913139518047,5.852566837877684,5.641875775988336,16.167432182165665,8.538660691827419,5.859451852949797,5.733261918559331,16.60703080162993,8.538660691827419,36355888,13056024,37917222,9823289
2018-05-23,5.831909656524658,5.694783687591553,16.235816955566406,8.615431785583496,5.942075637067397,5.694783687591553,16.39211828555006,8.666612603424344,5.811253846283208,5.694783687591553,16.011132163363435,8.423504003404151,5.838795820050143,5.694783687591553,16.274891356432907,8.64102219450392,38383940,0,37630940,9864925
2018-05-24,5.880107879638672,5.694783687591553,15.298006057739258,8.444828987121582,6.107324872502392,5.694783687591553,16.538649409304227,8.751913315186588,5.86633708317935,5.694783687591553,15.268699793295092,8.389383577388175,5.928306050151327,5.694783687591553,16.509342213230713,8.709263394240034,50660301,0,52183296,7762076
2018-05-25,5.942075729370117,5.694783687591553,16.216278076171875,8.777504920959473,6.059127109446586,5.694783687591553,16.235816207334118,8.786034677980188,5.900764108245491,5.694783687591553,15.200318546469523,8.444829591511445,5.92830569953525,5.694783687591553,15.58130278783955,8.470420001468986,34960066,0,73653848,10883544
2018-05-28,6.0591278076171875,5.694783687591553,17.124780654907227,9.11017894744873,6.1073252150228665,5.694783687591553,17.14431692278282,9.135769924793493,5.997159602979872,5.694783687591553,16.4409609712755,8.845745112143643,6.031586213153914,5.694783687591553,16.49957350141976,8.854275437925232,24221618,0,60752216,8274861
2018-05-29,5.914535045623779,5.694783687591553,17.085702896118164,9.195480346679688,6.059127254644942,5.694783687591553,17.173622615263117,9.212540428516474,5.907649264731326,5.694783687591553,16.87078906224082,9.033407576163464,6.059127254644942,5.694783687591553,17.124779154964177,9.127239449884897,22166789,0,36812280,12387242
2018-05-30,5.783712387084961,5.694783687591553,16.939172744750977,8.990757942199707,5.983388159569519,5.694783687591553,17.232237269269085,9.212541304968267,5.763056576373289,5.694783687591553,16.880560212499116,8.956637775280047,5.921419961624487,5.694783687591553,17.075935941091586,9.178420568600915,42165340,0,36000908,10787196
2018-05-31,5.563380241394043,5.694783687591553,16.255352020263672,9.050466537475586,5.845680798662077,5.694783687591553,17.085703938830704,9.16135904875201,5.5427244299275,5.694783687591553,16.01113097734741,8.956635814266475,5.831910002414365,5.694783687591553,17.007553279627846,9.033406457750981,30032082,0,47199978,9735390
2018-06-01,5.329277992248535,5.694783687591553,16.177200317382812,8.999287605285645,5.549609956291086,5.694783687591553,16.362808819737005,9.10164923739459,5.232882805843045,5.694783687591553,15.962286484254873,8.8969259731767,5.5358391606753,5.694783687591553,16.304196294930943,9.033407769690191,63416538,0,31891634,9082283
2018-06-04,5.308622360229492,5.694783687591553,15.93298053741455,8.905454635620117,5.50141197371291,5.694783687591553,16.343271969690658,9.18694908934132,5.287965400301225,5.694783687591553,15.854829877136183,8.828683990416462,5.301736196380046,5.694783687591553,16.167432518249655,9.127238524244301,35120348,0,31298016,24939761
2018-06-05,5.212226867675781,5.694783687591553,15.630146980285645,9.127239227294922,5.405017646996195,5.694783687591553,16.13812720432702,9.152829634149839,5.205341851929925,5.694783687591553,15.532458189007116,8.905455321587224,5.3705910366467,5.694783687591553,16.011131216687318,8.913985647021406,21854710,0,27138067,8937880
2018-06-06,5.1364874839782715,5.694783687591553,14.926790237426758,9.076058387756348,5.267309665725467,5.694783687591553,15.757141244125874,9.297841723385265,5.046977691068619,5.694783687591553,14.721644519229683,8.956636679255794,5.232883057932538,5.694783687591553,15.72783591076405,9.12723920132053,43797537,0,55167072,8943949
2018-06-07,5.267309665679932,5.180137634277344,14.809564590454102,9.639046669006348,5.3568198414938335,5.194566857970674,15.17101163918763,9.66463764497453,5.108945891375744,4.978126667783719,14.623956999018274,9.067527969678816,5.115831672420299,5.031034127123763,14.858408987662283,9.110178457397216,67777726,266596956,57820595,16829092
2018-06-08,5.102060794830322,5.146468162536621,13.168397903442383,9.383142471313477,5.253538785675869,5.25228352610634,14.75095104731266,9.639046532905832,5.0814049836459425,5.045462692469319,13.148860704876835,9.374612715558804,5.23976798961627,5.204185508475552,14.75095104731266,9.63051620770355,39267108,175186400,96724339,10351754
2018-06-11,5.1364874839782715,5.233044624328613,13.764298439025879,9.545215606689453,5.164029076536633,5.24747384672796,13.88152443048059,9.647577235328738,4.957467515253943,5.079131695544354,12.455273470337549,9.221070639147591,5.1364874839782715,5.156088159936484,13.168398484594388,9.383142838194706,49547773,162259312,125037088,9997813
2018-06-12,5.088290214538574,5.10798978805542,12.93394660949707,9.408733367919922,5.198455821876875,5.228234370049276,13.705685091728846,9.621986384064677,5.046977824607936,5.103179894688463,12.806951551455212,9.40020361172062,5.10206101118212,5.1801368124697404,13.705685091728846,9.621986384064677,30980734,119754444,77023380,4176564
2018-06-13,5.033206462860107,5.059892654418945,12.52365493774414,9.272253036499023,5.115831622635434,5.170517458947586,13.24654994176845,9.442855590208563,5.005665636380046,5.055082760648991,12.48457960765872,9.246662624970206,5.053863422887725,5.103180322258381,12.81672037919947,9.36608435562211,26685224,94749296,65390709,14892451
2018-06-14,4.9918951988220215,4.930027484893799,12.56273078918457,9.553747177124023,5.053863785926193,5.074321063995873,12.76787651355394,9.647578492454159,4.9918951988220215,4.925217591894513,12.347816930610483,9.212541514049803,5.012551011618364,5.045462164696801,12.592037986686904,9.229601597896817,19900142,48495912,32395883,6367389
2018-06-15,4.9918951988220215,4.930027484893799,12.56273078918457,9.553747177124023,4.9918951988220215,4.930027484893799,12.56273078918457,9.553747177124023,4.9918951988220215,4.930027484893799,12.56273078918457,9.553747177124023,4.9918951988220215,4.930027484893799,12.56273078918457,9.553747177124023,0,0,0,0
2018-06-18,4.957467079162598,4.713589191436768,12.250127792358398,9.6816987991333,5.0332060691305704,4.930029415499835,12.640881098482522,9.775530115810426,4.909269679330248,4.711184243995344,12.201283396185541,9.476975512239415,5.026321054501655,4.930029415499835,12.640881098482522,9.511096249870969,26170688,123793764,35352860,10282475
2018-06-19,5.019436359405518,4.8881001472473145,12.513887405395508,9.639046669006348,5.067634145211085,4.93625895490821,12.709264065212931,9.681697156724749,4.916155772727174,4.582293234212842,12.015676224139028,9.494034555205687,4.929926568671622,4.676202403947517,12.093826888065998,9.596396181287945,35911945,218119716,68937570,6375271
2018-06-20,5.012550354003906,5.02294397354126,12.357583999633789,9.749938011169434,5.053863122891765,5.099997688384141,12.748338214652026,9.792588496222745,4.971237968021046,4.84957265586841,12.298971472940108,9.5196243668759,5.005665339245094,4.864020571858726,12.52365437798141,9.604925906430108,36346052,133165608,68271766,6682466
2018-06-21,4.998779773712158,5.109628677368164,12.660418510437012,9.545215606689453,5.040092544377195,5.133708075739487,12.767875430609786,9.749938863968024,4.98500897779215,5.013311543159194,12.308740554902126,9.536685281153634,4.998779773712158,5.037390941530518,12.308740554902126,9.749938863968024,44251201,93651312,62749941,7988750
2018-06-22,5.081404685974121,5.090364933013916,12.552961349487305,9.639046669006348,5.1020604959484706,5.1529711811637515,12.767875185710617,9.66463764497453,4.991894516830293,5.037390627322346,12.328277516816554,9.502564311080796,5.012550326804642,5.138523726752649,12.738568922885491,9.553745693569544,57610866,72038820,52814020,7305767
2018-06-25,4.861072540283203,5.143341064453125,12.269665718078613,9.860831260681152,5.363704672698421,5.388949691799788,13.774067318916067,9.886422241392765,4.826645933671757,5.080734799670198,12.103595332848625,9.681698951281644,5.343048861893557,5.345607317051377,13.774067318916067,9.766999942529463,76361257,149305640,98463206,10995264
